Compound;m/z;Charge;Retention time (min);CCS (angstrom^2);Chromatographic peak width (min);Identifications;Anova (p);q Value;Max Fold Change;Highest Mean;Lowest Mean;Isotope Distribution;Maximum Abundance;Minimum CV%;16.0257_P001_01 [1];16.0257_P002_01 [1];16.0257_P004 [1];16.0269_P004 [1];16.0269_P005 [1];16.0269_P006 [1];17.0421_P001 [1];17.0421_P002 [1];17.0421_P003 [1];17.0421_P004 [1];17.0421_P005 [1];17.0421_P006 [1];17.0421_P007 [1];17.0421_P008_02 [1];ts1512_171_B [1];ts1605_382_P003_E001 [1];ts1605_382_P004_E001 [1];ts1707_313_P002_E008 [1];ts1707_313_P002_E001 [1];16.0043_P003 [1];16.0043_P011 [1];16.0230_P014 [1];16.0230_P015 [1];16.0259_P001 [1];16.0280_P002 [1];16.0334_P001 [1];16.0352_P001 [1];16.0352_P002 [1];16.0394_P001 [1];16.0394_P003 [1];16.0394_P004 [1];16.0394_P006 [1];16.0394_P016 [1];16.0412_P004 [1];16.0412_P005 [1];16.0436_P003 [1];16.0436_P004 [1];20180607_Blank_1 [1];20180607_Blank_2 [1];20180607_Blank_3 [1];20180607_Blank_4 [1];20180607_Blank_5 [1];20180607_Blank_6 [1];Blank 1 [1];Blank 2 [1];Blank 3 [1];Blank 4 [1];Blank 5 [1];Blank 6 [1];Blank 7 [1];Blank 8 [1];Blank 9 [1];Blank 10 [1];Blank 11 [1];Blank b1 [1];Blank b2 [1];Blank b3 [1];Blank b4 [1];Blank b5 [1];Blank b6 [1];Blank b7 [1];Blank b8 [1];Blank b9 [1];Blank b10 [1];Blank b11 [1];Blank b12 [1];Blank b13 [1];Blank b14 [1];Blank b15 [1];Blank b16 [1];16.0187_P001 [1];16.0187_P008 [1];16.0269_P002 [1];16.0269_P003 [1];16.0437_P002_01 [1];16.0455_P002_5ug_mL [1];17.0315_P005_5ug_mL [1];17.0477_P003_5ug_mL [1];17.03150_P001_5ug_mL [1];ts1512_170_P008_E001 [1];ts1603_373_P001_E001 [1];ts1605_141_P002_E001 [1];ts1605_406_P002_02_E001 [1];ts1609_167_P004_E001 [1];ts1610_343_P003_E001_50ug_mL [1];ts1610_343_P004_E001_50ug_mL [1];ts1611_309_P001_E001 [1];ts1707_313_P001_E001 [1]
13.12_503.4663m/z;503.4663135;1;13.12431667;237.0267974;0.033433333;0;0.285987409;0.030048949;Infinity;Heroin;Cocaine;100;0.453122913;424.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.156212439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.118402324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.34_732.1278m/z;732.1277727;1;11.33755;270.4841426;0.0251;0;0.286004281;0.030048949;Infinity;Cocaine;Heroin;100 - 6.99;0.171431059;429.56;0;0;0;0;0;0;0;0;0.01808591;0.02689965;0;0;0;0;3.212204559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.91_498.3939m/z;498.3938716;1;11.91441667;222.777292;0.025066667;0;0.286087862;0.030051154;5.479229529;Cocaine;NPS;100;0.183677788;234.04;0.029558261;0;0;0.009197363;0;0;0;1.838881888;0;0.345061492;0.470241765;0;0;0;0.406510534;0.251110431;0;0.011823171;0.127493067;0;0;0;0.553039256;0.102890785;0;0;0;0;0.0878602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.385648309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.327488974;0;0;0;0.938747668;0;0;0.751381026;0.737960582;0;0;0;0;0;0;0.018076604;0.376975369;0.116442738;0.001675911;0;0;0;0;0;0;0;0;0.090235417;0
2.61_150.1273m/z;150.1273053;1;2.613766667;133.4449199;0.11705;0;0.286433447;0.030080872;3448.845693;NPS;Blank;100 - 11.4;5.877456843;178.04;0;0.027187072;0.019451164;0.018535174;0;0;0;0;0.00020898;0;0;0;0;0;0.00089124;0;0.001631039;0;0;0.017384464;0;0;0.049777471;0;0.011450499;0;0;0;0;0;0;0.009396223;0.025134383;0;0.027320844;0;0;0;0.00794848;0;0;0.000190312;0;0;0;0;0;0.026150319;0;0.019062108;0;0;0;0;0;0;0;0;0.00288675;0;0;0;0;0;0;0;0;0;0;0;0;0;105.7880547;0;0;0;0;0;0;0;0;0.006168513;0;0;0;0;0;0
12.57_678.5119m/z;678.5118986;1;12.57381667;282.697801;0.066883333;0;0.28657936;0.030089613;14.4914132;NPS;Cocaine;100 - 8.05;13.7435732;191.02;0;0;10.39885925;2.793279929;0.808127326;0;0;0.249280301;1.149790793;1.859034437;0.325218839;0.336241472;0;0;0;0;0;0.099658728;0;0.085646935;0.24054159;11.56485899;9.55340911;35.29662143;0.917124113;0.059181732;0.29559866;0;0.117566419;4.635739376;9.423927758;0.670490107;0.295274431;0.646923025;0.037470732;0;0;0.509057187;0.736717959;1.287298136;0.095138745;0.419914629;0;0.000351364;1.176057237;77.4939637;68.17858429;46.25197207;73.61642077;0.901521291;0.297691963;0.006105716;0.165785867;0;2.78230889;0.003027406;0.22740816;0.341740695;0;0;0.010174616;0.005117228;0.003963825;2.92757215;12.54252794;19.60745009;17.98206661;0.630545869;0.070632992;0.01770936;0.226038253;77.38260988;38.85808515;46.51133512;7.649234428;0.849011362;0.943744514;0.43001208;0;73.45024926;0.386990324;0;0.280214694;0.099540235;0;0;0.035738541;0.281513742
12.43_808.6599m/z;808.6598522;1;12.43173333;312.2577543;0.016733333;0;0.286860289;0.030112523;7.900641212;Blank;Cocaine;100 - 3.84;0.802999406;200.47;0;0;0.100013478;0.086950846;0;0;0;0;0;0;0;0.979302517;0.516840003;0;0;0.248000809;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.499989406;1.088170895;4.152554719;3.150280101;4.741421752;0.221326892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.891199462;0.263103427;3.7490736;8.953033745;4.907050429;7.106246344;0.610465926;0;0;0;0;0;0.018807459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.064228802;0
11.94_686.2001m/z;686.2001131;1;11.9395;228.8946559;0.033433333;0;0.287115417;0.030132716;Infinity;Heroin;Cocaine;100 - 15.2;1.456891238;209.72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.316030898;4.262605335;2.726778657;18.91862739;0;0;0;0.460878337;2.469659128;0;0;0;0.817323728;0;0;0;0;0;0;0;0;0;0;0;2.722705623;1.348766372;2.294399079;2.839427764;0.80026797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.59108471;19.14057512;0;0
12.33_486.3566m/z;486.3566121;1;12.3314;231.269391;0.033416667;0;0.287303209;0.030145834;Infinity;Cocaine;Heroin;100 - 13.7;1.666508794;424.26;0;0;0;0;0;0;0;0;0;0;0;0;0.183016344;0;31.48065074;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.332808427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.76_778.6864m/z;778.6864015;1;11.76393333;303.4981593;0.025066667;0;0.287600224;0.030170404;3.937724618;Heroin;NPS;100 - 5.29;0.969912002;145.39;0.486044073;6.161243476;0;0;0;0;2.258793976;0;0;0;0;0;0;0;0;0;0;0.008744637;1.079099101;0;0;0;0;0;0;0;0;0;0;0;1.52982934;1.6731458;2.386824789;3.148015045;3.888684874;3.679700889;1.152215298;2.504712866;1.203481647;0;0;0.573568168;0;0.090029235;0;0;0;0;0;0;0;0;0;0;0;1.466172556;0;2.294764148;4.614128284;9.457012176;6.378143831;0.475596304;0;0;0;0;0;0;0;0;0;0;0;0.007426483;0;3.484434129;0;0.541908741;0.393287497;0;0;0;0;0;0;0;0.006573667;0
11.04_393.2880m/z;393.2880009;1;11.04493333;203.9069425;0.050166667;0;0.288723905;0.030276971;Infinity;Cocaine;Heroin;100 - 11.9;0.35421433;432.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.675701269;0;0.054370999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.84_752.6368m/z;752.6367728;1;11.83918333;304.0131416;0.041816667;0;0.288742227;0.030276971;10.33404102;NPS;Cocaine;100 - 6.86;2.94620626;193.53;0.263343612;0;0;0.752293157;0;0.132791546;0.01578472;0.129662655;0.383411595;0;0;0;0;0;0;0.539505098;0;2.9601918;0.239862802;2.941653693;6.692523438;2.643975235;0;0;0;0;0;0;0;0.29145366;1.070491871;0.201632864;0.006424873;0;0;0;2.688955722;0;0;0.188174422;0;0;0.072076625;14.98773924;16.67340057;5.611225823;5.104279541;0.493436504;0;0;0;0;0;0;1.136543722;0.452650026;2.932360487;3.721107449;0;0;0;1.398715107;5.1703852;2.165727909;0.540066063;0;0;0;0;0;15.55725324;1.338554027;0.257883665;19.97347076;0;0.018385219;0;0;0.206409518;4.988656237;0;0;0;0;0;0;10.6911;0
7.30_478.2215m/z;478.2214758;1;7.296366667;205.386922;0.058533333;0;0.288957062;0.030288107;Infinity;NPS;Heroin;100 - 14.6;0.274126029;211.21;0;0;0;0.574858299;0.248685193;0;0;0.033345082;0;0;0.080660496;0;0.120944875;0;0.522186673;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.934268524;0;0;0;0;0;0;0;0;0;0
12.68_726.6559m/z;726.6559097;1;12.68278333;299.9132326;0.108683333;0;0.28897461;0.030288107;8.764255762;Cocaine;NPS;100 - 17.1;18.65137469;80.05;16.57182206;0;58.98626764;32.70512237;1.841734067;12.42683406;1.031177513;0;0;0;0;1.279093147;1.96552908;5.184617268;0;112.6323474;94.18437766;12.5060311;3.061165697;4.252992978;4.876539904;2.711322554;0.242082354;2.165016816;0.945796022;4.834677286;2.495560571;25.22308208;48.54097703;0.467251279;0;0;0.102370828;0.403636367;0.48002046;0.662785397;2.558873784;1.207519051;3.245738224;2.806207392;5.1194876;4.602187254;1.929320223;3.280151554;3.725493159;5.556656368;6.523962241;2.649584274;2.142372976;0.231279555;0.954144708;0.872102637;0.684601121;0.456957907;0.413908194;0;0.167655823;0.190707233;0.001503306;1.823222127;2.498941561;4.820745189;2.392444604;3.090828911;2.326636065;1.242369254;4.622074518;5.252226168;9.913098388;39.41049502;4.021408411;5.407820612;2.703930135;2.790764435;1.23591268;0.549665691;3.196448332;1.790839599;2.103325775;5.302347923;0.697632941;0.266630416;0.91864984;0.044156358;2.993408928;0;3.367987358;0.915203277
11.15_554.4571m/z;554.4571021;1;11.15361667;239.9181057;0.066883333;0;0.289179547;0.030299978;Infinity;Blank;Cocaine;100 - 9.39;0.274112567;160.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.057280659;0.178567706;0.527325148;0.476140346;0.469897298;0.336503565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.34718104;0.132905271;0.295276145;0.432400232;0;0;0;0;0;0.18853328;0.203536661;0;0
11.25_728.1316m/z;728.1316032;1;11.25395;259.6497302;0.0251;0;0.289214113;0.030299978;Infinity;Cocaine;Heroin;100 - 27.3;0.841093193;433.86;0;0;0;0;0;0;0;0;0;0.070554189;0;0;0;0;15.91021648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.09_584.4720m/z;584.4720304;1;12.08883333;243.4141225;0.0674;0;0.289647466;0.030338758;1.438313974;Cocaine;Blank;100 - 6.99;11.95475497;46;8.05758212;6.902923833;5.609648984;7.868353905;8.356668899;8.810841312;13.09985115;11.1184391;18.59318816;42.2084902;43.48966613;1.352530568;0;0;14.106043;13.94555624;11.71683928;3.993520635;7.910201011;9.685862847;8.595578791;12.83594867;8.259675256;5.627196899;12.57031599;12.78545765;12.6266985;13.04846482;13.11679276;1.997713489;3.122657721;3.603308911;6.612956834;4.17393125;4.681012565;9.636840176;11.58221898;25.85058994;14.32416525;27.43349722;14.05079697;22.25292202;17.52662692;2.255059112;2.544491014;0.958934972;2.272045143;1.320750927;1.411171761;1.138818736;1.4729687;2.2944507;1.922337154;3.613441088;2.686362967;0;0.713229906;6.921325786;5.717004885;8.042915424;9.140324812;7.311414294;10.13944645;12.18365316;9.073322688;8.759710117;10.36959834;13.43848924;14.88711175;12.25730344;3.618633886;0.262811656;0.607635653;3.51470932;1.467551286;25.27810486;22.6471114;18.59921094;24.0309165;3.754334;0.325976482;3.728558683;1.540986825;1.035756215;27.76066553;30.72072022;0.96022545;1.798390613
11.89_412.0434m/z;412.0433569;1;11.88933333;184.2550712;0.1756;0;0.290533025;0.030423506;24.68194873;Cocaine;Blank;100 - 13.9 - 16.4;26.31580819;59.54;0;0.133291095;0.406527218;0.551037624;0.629266007;0.282671836;0.454664088;12.12346038;22.53288086;14.25434225;8.122740231;0;2.560937483;0.462935927;435.8177292;0.129790646;0.358824669;1.179256198;0;1.418363941;2.443742597;0.9962696;0.906593438;0.611600229;1.000558519;2.875330297;0.419692247;1.579473728;0.853507394;1.808550408;0.519324191;0.747144686;1.350033548;0.84517468;0.807105991;2.907272877;1.0329103;0;0;0;0;0;0;1.646308251;1.840524718;1.211308301;0.285015517;1.802363472;0.377016711;0.715158952;2.293955033;0.625583022;1.784122032;2.621161231;0.533518041;0.393566679;0.469775856;0.907112637;0.305813445;2.263858329;1.294558099;1.290161075;1.806833134;0.913831765;1.499444581;1.853646154;1.421200866;1.656584841;2.220919718;1.151143166;2.47676936;2.035828801;2.258928413;1.486605103;1.290788533;0;0;0;0;1.808257317;1.304493891;1.406981068;2.416429188;1.740099419;0;0;1.312199432;2.443089792
12.60_618.4961m/z;618.4961226;1;12.59893333;268.458227;0.033466667;0;0.290583325;0.030423506;Infinity;Blank;Cocaine;100 - 19.2;0.52525951;243.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.280309101;5.145711387;0.001432553;0.051438676;0;0;0;0;0;0;0;0;0;0;0;0.842885129;0;0;0;0;0;0;0.352571226;0;0.143986882;12.98585947;2.523285919;0.217109151;0.267866035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.104309594;0;0.045321708;0;0;0;0;0;0.080005418;0;0;0;0;0
13.18_552.4859m/z;552.4858949;1;13.18285;252.66875;0.1672;0;0.291872145;0.03055178;2.382135758;Cocaine;Heroin;100 - 12.7 - 0.143;180.8252783;24.36;91.98714974;100.2013583;87.10103525;80.99269513;91.3340454;104.0695329;100.2042073;326.4877473;552.5381218;662.4189668;615.065834;50.25580011;52.79540061;60.07147756;85.64851764;103.9531651;98.88549122;73.2933244;98.37641742;68.18314815;68.27793958;112.8995915;69.76758544;81.15214854;76.12644091;85.31849414;81.58853563;90.42296051;86.48044922;22.58292416;52.49742795;62.66346004;81.64551772;85.96030866;83.42302022;73.9312753;83.43877058;17.22559573;22.9131664;18.12385244;19.2614881;17.47050959;19.80327162;225.890604;224.3059147;312.1972161;214.7029873;230.1076615;243.3360803;233.4232369;204.5321177;216.6371428;228.8603383;209.022665;47.65065271;67.0228547;78.04825631;86.07360331;96.59627958;95.69905193;78.86180805;70.80024512;81.9755275;63.72987897;73.02883246;64.48823328;66.15123718;82.79341446;84.9806351;77.51139216;226.8399393;230.7438171;268.5462155;231.2010816;220.4405036;15.75334513;18.56074344;17.65786334;20.52546344;237.1246718;220.7251275;222.250637;216.8885135;224.4432907;24.55959742;19.90338974;210.9838795;207.9391357
12.12_303.1904m/z;303.1903979;1;12.12238333;165.9231126;0.025083333;0;0.293269845;0.030689239;8.876592474;Cocaine;Heroin;100;0.106052681;159.53;0;0;0;0;0;0.225086345;0;0;0;0.349449932;0.378823115;0;0;0;1.061641552;0;0;0;0;0;0;0;0;0;0;0;0;0;0.215054174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.336648642;0;0;0.320519975;0;0.258748359;0.136464232;0.421617065;0.414889493;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.075014974;0.07132968;0.33852612;0.215825541;0;0;0;0;0;0.026404477;0;0.33665281;0.123137293;0;0;0;0.460526188
12.41_399.3092m/z;399.3092059;1;12.40663333;197.8972148;0.025066667;0;0.293313198;0.030689239;6.245645843;NPS;Cocaine;100;0.190522878;214.35;0;0;0.141609329;0;0;0;0;0;0;0;0;0;0;0.332353111;0.095512193;0;0;0.006710168;0.003408528;0;0;0;0;0;0;0;0;0;0;0;0;0.269978422;0.328847116;0.088813497;0;0;0.066506565;1.606060938;0;0;1.265552637;0.407443808;0;0;0;0;0;0;0.147633914;0.194382287;0;0;0;0;0.169039089;0;0;0.023544085;0;0;0;0;0;0;0;0;0;0;0.05784655;0;0;0;0;0.002514489;0.123045823;0.520406978;0;1.49351007;0;0;0;0;0;0;0.909711014;0.380223422;0;0
12.63_573.4873m/z;573.4872543;1;12.63263333;262.955277;0.02535;0;0.294008765;0.030755312;15.71105265;Blank;NPS;100 - 1.42;1.184559404;228.09;0;0.902593178;0;0;0;0;0;0;0;0;0;0;0.267699969;0.407302511;0;0;0;0.381948481;0;0;0;0;0;0;0;0;0;0;0;3.343830524;8.950102193;5.212168487;0;0.499157799;0;0;0;0;0;0;0;0;0;0;0;6.689188992;0;0;0;0.222440003;0;0;0.367001844;0.250515705;4.191075761;14.63062013;12.73961789;0;0;0;0;0;0;0;0;0;0;0;0;0;0.406820346;0;0;0;0;0;0;0;0;0.341378408;0;0;0;0.608939418;0;0;0;0
12.52_814.6461m/z;814.6460985;1;12.52368333;314.4963447;0.025083333;0;0.29580666;0.030936643;2.83493364;Heroin;Cocaine;100 - 88.3 - 3.62;15.83628242;38.39;3.164765082;4.695752276;8.10171711;2.548885687;3.155532194;3.151174735;6.628466655;0;0;10.55986085;0.500118673;12.22379473;11.48267091;13.05448818;0;2.636529991;9.948161404;10.54414117;3.740239867;2.743756702;0.93950858;0.630754688;0.223957588;0;0.469184509;0;0.365034313;0;0.858769159;9.020191155;27.7476903;39.7678521;57.07399305;94.2054888;40.83404276;5.16232043;5.01053939;9.266926094;9.690210574;8.029568069;7.958473479;11.89917803;10.70385393;8.736347244;8.065723639;9.414960108;10.53758102;10.10063647;7.405304806;6.125879501;3.508896601;4.430303417;0.542682902;5.77321915;6.877630371;29.71832759;58.77086211;72.81571399;85.02479368;9.542729537;5.632474717;1.486072037;1.128237851;0;1.341605573;3.331002073;1.004681981;1.549786189;0.29495835;0;11.07543098;8.045190351;8.081706861;7.092767838;4.459906194;7.757543533;9.441649989;7.051097902;3.645053403;13.87207252;5.883609399;4.342170597;3.734725105;7.662658714;8.255946986;8.888876279;11.85270558;4.174245245
12.02_758.5750m/z;758.5750064;1;12.02155;290.1120646;0.082033333;0;0.29643603;0.030995712;7.548912219;Heroin;Cocaine;100 - 18.1;3.937169019;147.47;0;3.467635182;0;0;0;0;1.869998946;0;0.63485658;0.475798595;0;1.084066613;1.841003902;0;0;0;0;0.001126499;0.535048885;2.927849479;1.411317566;0.152569719;0.00671493;0.447840018;0.794198094;0.610309541;0;0;0;13.77815983;22.67833948;26.0593909;0.526928798;0.388887012;0.006004446;0.001551479;1.078981062;0;0;0.723599426;0.432834185;0;0.296375787;4.410666794;2.398203262;0.002959274;0;0;0;0.257997036;0.286939828;0.470146452;0.470589774;0;19.93179282;28.92253352;4.316409727;0;0.086729996;0;0.629154946;2.349421432;2.826399974;0.453909868;0;1.076688989;0.023975152;0;1.20461944;0.376588327;3.988728725;0.358736234;0;2.676382733;0.263450384;0;0.51429998;0.512724987;0;1.023852239;0.219292671;0;0.687750813;0.03936612;0.488011934;0.348552029;3.748273152;0.488539635
5.70_330.3371m/z;330.3371232;1;5.7024;172.1210033;0.1254;0;0.297881945;0.031139811;Infinity;NPS;Heroin;100 - 9.73;9.993627005;424.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.901468634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.066692214;0;0;0;0;0;0;0;0;0;179.8185939
12.05_218.9528m/z;218.952822;1;12.04661667;133.7213859;0.0585;0;0.297943903;0.031139811;Infinity;Cocaine;NPS;100 - 2.86;1.054614143;96.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.03766873;0;0;0;0;0;0.376946937;0.5070008;0;0;0.271760525;0;0;0.4355602;0.40756705;0.348026703;0;0.34199301;0;0;0.236757758;0.390041373;0.399606629;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.266915208;0;0;0.477172093;0.215971111;0;0.19799774;0.189117927;0;0.28582063;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.83_874.6578m/z;874.6577996;1;11.83081667;315.7529529;0.066866667;0;0.298415198;0.03118228;11.79709326;NPS;Cocaine;100 - 21.4;3.750297781;210.45;0.346243879;0.675061767;0.371547486;0;0.358743392;0.272459104;0.172401548;0;0;0;0;0;0;0.102154203;0;0.08988666;0.002050798;3.423082931;0.226471186;7.871517397;4.237609106;0;0;0.088859503;0;0.471873993;0;0;0;0;0;0;0;0.248488422;0;0.611716658;2.433942583;0;0;0;0;0;0;24.41782321;20.56338955;5.884578967;0.773311096;0.213607526;0.904044277;0;0.005493646;0.066473183;0;0;0;0.000351897;0;0;0;0;0;0.901655824;11.646439;0;0;0;0;0.075516737;0;0;25.89120202;1.79980642;0.55998508;11.84171579;0;0;0;0;0;4.964951766;0.173385587;0;0.009416643;0.103692596;0;0;21.75123417;0.409969999
13.00_636.5751m/z;636.5751464;1;13.00048333;279.1365459;0.040216667;0;0.298545469;0.031187067;25.80053544;Heroin;Cocaine;100 - 11.1;1.346033821;219.66;0;0;0;0;0;0;0;0;0;0;0.242969132;0.23553896;0.501514207;0;0;0;0.011222346;0;0;0;0;0;0;0;0;0;0;0;0;2.025266102;3.374981077;18.8283616;0;0;0;0;0;0;0;0;0;0;0.315931398;0;0;0;0;0;0;0;0;0;0;0;10.27227795;1.214162653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.805076984;0;0.105556261;0.808914264;0.667850808;0;0;0;0;0;0;0;0;0;0
12.58_270.4310m/z;270.4309792;1;12.58221667;178.2578071;0.11735;0;0.298590948;0.031187067;1.395634844;Cocaine;NPS;100 - 0.269;46.90517944;30.57;63.79115514;68.46971808;52.38205868;58.99531137;67.37542279;69.39697939;67.17076034;2.379053154;0;0;0;28.12196275;54.72734314;57.02663088;20.3255188;75.81322259;78.62498897;56.58795323;70.01033008;47.05057291;42.99422801;47.60704769;48.44396953;47.50301792;53.33072563;56.95008102;46.28784507;51.59142976;59.54927251;9.34158056;18.45514885;33.25136836;30.14741273;35.05264812;45.44145473;44.09633547;39.58192175;18.11698263;22.26953745;12.78531225;14.58453801;16.16457769;16.48554194;48.24634822;48.50069129;49.50049001;41.35305585;41.03155082;38.35350074;41.61956204;41.30811946;36.51371774;38.533099;40.92912291;18.2954885;23.26118789;31.42828966;38.70266779;34.02755804;43.79320932;49.16544483;43.27801955;42.51187062;84.08126022;47.96477861;51.19808045;53.33801771;51.13764753;51.67472226;50.58336151;46.92681524;38.90294634;41.19206444;52.97244436;44.66554653;19.39773345;15.63023298;14.94660511;17.50767832;43.46897593;41.92206837;37.85330465;38.58550846;37.96020186;13.92513214;17.45720726;42.81879926;38.81955179
0.71_433.0928m/z;433.0928297;1;0.709733333;185.5437169;0.03345;0;0.298731984;0.031195011;Infinity;NPS;Heroin;100 - 8.34;1.028466568;257.28;0;0;0;0;0;0;0.101526932;0;0;0;0;0;0;0.29343464;0.22300906;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.035567728;0;18.47683049;0;0;0;0;0;0;0
14.65_195.1219m/z;195.1218985;1;14.64511667;135.060018;0.016733333;0;0.299256452;0.031236918;1.737106247;NPS;Heroin;100 - 0.545;0.143889565;56.54;0.108517079;0.05326416;0.116385141;0.026604095;0.130503701;0.078451799;0.125947079;0.071668498;0.054078729;0.019256271;0.01204055;0.062505771;0.110984598;0.057615049;0.686746009;0.154741711;0.132729467;0;0.271270537;0.039283319;0.122652435;0.08435895;0.117860882;0.070308896;0.046868385;0.130870002;0.074538552;0.153774693;0.103599515;0.027004399;0.004223878;0.028693521;0.124921033;0.05572993;0.138514136;0.136085276;0.031704574;0.301785424;0.34321193;0.235194521;0.318528055;0.286393068;0.241400005;0.105843521;0.11542494;0.115502719;0.107796034;0.157173404;0.153526729;0.200786146;0.104878582;0.02901515;0.126527696;0.040948875;0.065635076;0.061912163;0.114044527;0.034737901;0.140650715;0.078364614;0.08941338;0.102628828;0.133372951;0.057448248;0.139948922;0.049794925;0.113962075;0.128268592;0.022225257;0.114312208;0.093348162;0.056989367;0.036154244;0.087557191;0.032875217;0.261963629;0.303605543;0.352708842;0.396953953;0.089059487;0.038345039;0.076557564;0.029577135;0.02979036;0.226794833;0.340500977;0.090020263;0.047210363
11.95_636.5772m/z;636.5771958;1;11.94786667;272.4610429;0.025083333;0;0.299263446;0.031236918;Infinity;Heroin;Cocaine;100;0.422179609;291.48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.880765757;6.718467214;0;0;0;0;0;0;0;0;0.340940136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.57146028;1.669904815;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.032276806;0;0;0;0;0;0;0;0;0.029102743;0;0;0
0.72_365.4023m/z;365.4022654;1;0.718083333;172.7667311;0.05065;0;0.299518903;0.031256786;Infinity;NPS;Heroin;100 - 25.5;1.256383005;397.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0.035437408;0.366525117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.61489409;0;0;0;0;0;0;0
